Name, Time, ActionType, 撿甘蔗次數, 玩家對話紀錄
1班1號, 2024/4/23 下午 06:04:27, 進入第一單元, 0, 
1班1號, 2024/4/23 下午 06:04:41, 碰到驚嘆號, 0, 
1班1號, 2024/4/23 下午 06:04:41, 使用者進入了竹簡區域, 0, 
1班1號, 2024/4/23 下午 06:04:43, 成功完成，1.認識抗荷的背景(前往竹簡), 0, 
1班1號, 2024/4/23 下午 06:04:48, 和粉紅衣服男子甲對話, 0, 
1班1號, 2024/4/23 下午 06:04:49, 進入單元任務說明區域, 0, 
1班1號, 2024/4/23 下午 06:04:49, 進入單元任務說明區域, 0, 
1班1號, 2024/4/23 下午 06:04:50, 進入單元任務說明區域, 0, 
2班18號, 2024/4/25 上午 09:49:55, 進入第一單元, 0, 
2班18號, 2024/4/25 上午 09:53:22, 碰到驚嘆號, 0, 
2班18號, 2024/4/25 上午 09:53:23, 使用者進入了竹簡區域, 0, 
2班18號, 2024/4/25 上午 09:53:42, 使用者進入了荷蘭人A區域, 0, 
2班18號, 2024/4/25 上午 09:53:52, 和黑色荷蘭人說話, 0, 
2班18號, 2024/4/25 上午 09:53:57, 和黑色荷蘭人說話, 0, 
2班18號, 2024/4/25 上午 09:53:58, 和黑色荷蘭人說話, 0, 
2班18號, 2024/4/25 上午 09:54:04, 使用者進入了荷蘭人A區域, 0, 
2班18號, 2024/4/25 上午 09:54:12, 使用者進入了荷蘭人A區域, 0, 
2班18號, 2024/4/25 上午 09:54:44, 使用者進入了郭懷一區域, 0, 
2班18號, 2024/4/25 上午 09:55:16, 拾取文件, 0, 
2班18號, 2024/4/25 上午 09:55:21, 拾取文件, 0, 
2班18號, 2024/4/25 上午 09:55:38, 使用者進入了甘蔗田, 0, 
2班18號, 2024/4/25 上午 09:55:43, 成功完成，2.了解荷蘭開墾台灣的規劃(尋找甘蔗), 0, 
2班18號, 2024/4/25 上午 09:55:43, 撿取甘蔗, 1, 
2班18號, 2024/4/25 上午 09:55:45, 撿取甘蔗, 2, 
2班18號, 2024/4/25 上午 09:55:53, 撿取甘蔗, 3, 
2班18號, 2024/4/25 上午 09:55:55, 撿取甘蔗, 4, 
2班18號, 2024/4/25 上午 09:56:00, 成功播放，2.甘蔗語音, 4, 
2班18號, 2024/4/25 上午 09:56:59, 和粉紅衣服男子乙對話, 4, 
2班18號, 2024/4/25 上午 09:57:13, 使用者進入了荷蘭人A區域, 4, 
2班18號, 2024/4/25 上午 09:57:20, 和黑色荷蘭人說話, 4, 
2班18號, 2024/4/25 上午 09:57:27, 和粉紅衣服男子甲對話, 4, 
2班18號, 2024/4/25 上午 09:57:45, 使用者進入了郭懷一區域, 4, 
2班18號, 2024/4/25 上午 09:58:10, 拾取文件, 4, 
2班18號, 2024/4/25 上午 09:58:14, 成功播放，3.郭懷一的筆記文件語音, 4, 
2班18號, 2024/4/25 上午 09:58:17, 和郭懷一說話, 4, 
2班18號, 2024/4/25 上午 09:58:33, 拾取文件, 4, 
2班18號, 2024/4/25 上午 09:58:35, 拾取文件, 4, 
2班18號, 2024/4/25 上午 09:59:00, 拾取文件, 4, 
2班18號, 2024/4/25 上午 09:59:08, 拾取文件, 4, 
2班18號, 2024/4/25 上午 09:59:15, 成功播放，3.郭懷一的筆記文件語音, 4, 
2班18號, 2024/4/25 上午 09:59:27, 拾取文件, 4, 
2班18號, 2024/4/25 上午 09:59:27, 拾取文件, 4, 
