名稱, 時間, 執行動作,空白,荷蘭人對話,郭懷一對話,荷蘭人長官對話,路人甲對話,路人乙對話,路人丙對話,路人丁對話,路人戊對話,撿取蔗糖,撿取文件
1班1, 2024/4/25 上午 12:57:41, 路人乙對話, 0,0,0,0,0,1,0,0,0,0,0
1班1, 2024/4/25 上午 12:58:19, 郭懷一對話, 0,0,1,0,0,1,0,0,0,0,0
1班1, 2024/4/25 上午 12:59:09, 荷蘭人對話, 0,1,1,0,0,1,0,0,0,0,0
1班1, 2024/4/25 上午 01:00:18, 撿取蔗糖, 0,1,1,0,0,1,0,0,0,1,0
1班1, 2024/4/25 上午 01:00:20, 撿取蔗糖, 0,1,1,0,0,1,0,0,0,2,0
1班1, 2024/4/25 上午 01:00:52, 撿取蔗糖, 0,1,1,0,0,1,0,0,0,3,0
1班1, 2024/4/25 上午 01:02:33, 郭懷一對話, 0,1,2,0,0,1,0,0,0,3,0
1班1, 2024/4/25 上午 01:03:46, 荷蘭人長官對話, 0,1,2,1,0,1,0,0,0,3,0
1班1, 2024/4/25 上午 01:03:53, 荷蘭人長官對話, 0,1,2,2,0,1,0,0,0,3,0
1班1, 2024/4/25 上午 01:04:47, 郭懷一對話, 0,1,3,2,0,1,0,0,0,3,0
1班1, 2024/4/25 上午 01:05:29, 路人丙對話, 0,1,3,2,0,1,1,0,0,3,0
1班1, 2024/4/25 上午 01:06:44, 路人甲對話, 0,1,3,2,1,1,1,0,0,3,0
1班1, 2024/4/25 上午 01:08:00, 荷蘭人對話, 0,2,3,2,1,1,1,0,0,3,0
1班1, 2024/4/25 上午 01:08:29, 荷蘭人對話, 0,3,3,2,1,1,1,0,0,3,0
1班1, 2024/4/25 上午 01:09:51, 郭懷一對話, 0,3,4,2,1,1,1,0,0,3,0
1班1, 2024/4/25 上午 01:09:59, 撿取文件, 0,3,4,2,1,1,1,0,0,3,1
1班1, 2024/4/25 上午 01:10:23, 撿取文件, 0,3,4,2,1,1,1,0,0,3,2
1班1, 2024/4/25 上午 01:10:26, 撿取文件, 0,3,4,2,1,1,1,0,0,3,3
1班1, 2024/4/25 上午 01:10:37, 撿取文件, 0,3,4,2,1,1,1,0,0,3,4
1班1, 2024/4/25 上午 01:10:45, 撿取文件, 0,3,4,2,1,1,1,0,0,3,5
1班1, 2024/4/25 上午 01:11:02, 撿取文件, 0,3,4,2,1,1,1,0,0,3,6
1班1, 2024/4/25 上午 01:11:16, 撿取文件, 0,3,4,2,1,1,1,0,0,3,7
1班1, 2024/4/25 上午 01:11:17, 撿取文件, 0,3,4,2,1,1,1,0,0,3,8
1班1, 2024/4/25 上午 01:11:18, 撿取文件, 0,3,4,2,1,1,1,0,0,3,9
1班1, 2024/4/25 上午 01:11:59, 郭懷一對話, 0,3,5,2,1,1,1,0,0,3,9
1班1, 2024/4/25 上午 01:13:01, 荷蘭人對話, 0,4,5,2,1,1,1,0,0,3,9
1班1, 2024/4/25 上午 01:14:03, 荷蘭人長官對話, 0,4,5,3,1,1,1,0,0,3,9
1班1, 2024/4/25 上午 01:14:07, 荷蘭人長官對話, 0,4,5,4,1,1,1,0,0,3,9
